time,cam_time,left_eye,right_eye,g_angle,g_omega,g_direction,gratings,g_radius,g_thickness,g_width,left_eye_delta,right_eye_delta,abs_delta_left,abs_delta_right,left_eye_delta_sac_t1.40,right_eye_delta_sac_t2.60,l_sac_bool,r_sac_bool,l_agreement,r_agreement,time_bin,time_bin_s
0.0,862.9712252616882,-21.41569709777832,10.003265380859377,-4.941666126251221,30,0,5,240,240,0.2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,0,0
0.0511,863.0518333911896,-21.242515563964844,9.778610229492188,0.0,30,0,5,240,240,0.2,0.17318153381347656,-0.22465515136718928,0.17318153381347656,0.22465515136718928,0.0,0.0,False,False,False,False,0,0
0.1537,863.1319110393524,-21.339740753173828,9.701171875,0.0,30,0,5,240,240,0.0,-0.09722518920898438,-0.0774383544921875,0.09722518920898438,0.0774383544921875,0.0,0.0,False,False,False,False,0,0
0.2045,863.2126395702362,-21.120494842529297,9.689697265625,0.0,30,0,5,240,240,0.0,0.21924591064453125,-0.011474609375,0.21924591064453125,0.011474609375,0.0,0.0,False,False,False,False,0,0
0.3057,863.2920060157776,-21.03860664367676,9.97296142578125,0.0,30,0,5,240,240,0.0,0.08188819885253551,0.28326416015625,0.08188819885253551,0.28326416015625,0.0,0.0,False,False,False,False,0,0
0.4063,863.3719298839569,-21.493654251098636,9.669662475585938,0.0,30,0,5,240,240,0.0,-0.455047607421875,-0.3032989501953125,0.455047607421875,0.3032989501953125,0.0,0.0,False,False,False,False,0,0
0.4564,863.4528732299805,-21.342891693115234,9.105499267578123,0.0,30,0,5,240,240,0.0,0.150762557983402,-0.5641632080078143,0.150762557983402,0.5641632080078143,0.0,0.0,False,False,False,False,0,0
0.557,863.532502412796,-20.99517059326172,9.221878051757812,0.0,30,0,5,240,240,0.0,0.3477210998535156,0.11637878417968928,0.3477210998535156,0.11637878417968928,0.0,0.0,False,False,False,False,0,0
0.6074,863.6121580600739,-21.461456298828125,8.92218017578125,0.0,30,0,5,240,240,0.0,-0.46628570556640625,-0.2996978759765625,0.46628570556640625,0.2996978759765625,0.0,0.0,False,False,False,False,0,0
0.7076,863.6932353973389,-21.73530960083008,9.248184204101562,0.0,30,0,5,240,240,0.0,-0.2738533020019567,0.3260040283203125,0.2738533020019567,0.3260040283203125,0.0,0.0,False,False,False,False,0,0
0.8083,863.7726020812988,-21.155372619628903,9.30023193359375,0.0,30,0,5,240,240,0.0,0.579936981201179,0.0520477294921875,0.579936981201179,0.0520477294921875,0.0,0.0,False,False,False,False,0,0
0.8584,863.8529376983643,-21.144405364990234,9.453964233398438,0.0,30,0,5,240,240,0.0,0.010967254638668322,0.1537322998046875,0.010967254638668322,0.1537322998046875,0.0,0.0,False,False,False,False,0,0
0.9589,863.9324924945831,-21.36288070678711,9.035537719726562,0.0,30,0,5,240,240,0.0,-0.218475341796875,-0.418426513671875,0.218475341796875,0.418426513671875,0.0,0.0,False,False,False,False,0,0
1.0095,864.0136466026306,-21.31589698791504,9.020111083984377,0.0,30,0,5,240,240,0.0,0.04698371887207031,-0.015426635742185724,0.04698371887207031,0.015426635742185724,0.0,0.0,False,False,False,False,0,0
1.11,864.0927464962006,-21.33383560180664,9.362228393554688,0.0,30,0,5,240,240,0.0,-0.017938613891601562,0.3421173095703107,0.017938613891601562,0.3421173095703107,0.0,0.0,False,False,False,False,0,0
1.1604,864.1726200580597,-21.620529174804688,9.463851928710938,0.0,30,0,5,240,240,0.0,-0.2866935729980469,0.10162353515625,0.2866935729980469,0.10162353515625,0.0,0.0,False,False,False,False,0,0
1.261,864.2531440258026,-21.20037078857422,9.293411254882812,0.0,30,0,5,240,240,0.0,0.42015838623046875,-0.170440673828125,0.42015838623046875,0.170440673828125,0.0,0.0,False,False,False,False,0,0
1.3616,864.3333828449249,-20.83689308166504,9.590667724609377,0.0,30,0,5,240,240,0.0,0.3634777069091797,0.2972564697265643,0.3634777069091797,0.2972564697265643,0.0,0.0,False,False,False,False,0,0
1.4122,864.4128618240356,-21.19185447692871,9.338943481445312,0.0,30,0,5,240,240,0.0,-0.3549613952636719,-0.2517242431640643,0.3549613952636719,0.2517242431640643,0.0,0.0,False,False,False,False,0,0
1.5133,864.4929008483887,-21.20974349975586,9.22393798828125,0.0,30,0,5,240,240,0.0,-0.017889022827148438,-0.1150054931640625,0.017889022827148438,0.1150054931640625,0.0,0.0,False,False,False,False,0,0
1.5634,864.5732281208038,-20.97221565246582,9.3284912109375,0.0,30,0,5,240,240,0.0,0.23752784729003906,0.10455322265625,0.23752784729003906,0.10455322265625,0.0,0.0,False,False,False,False,0,0
