time,cam_time,left_eye,right_eye,g_angle,g_omega,g_direction,gratings,g_radius,g_thickness,g_width,left_eye_delta,right_eye_delta,abs_delta_left,abs_delta_right,left_eye_delta_sac_t1.30,right_eye_delta_sac_t0.90,l_sac_bool,r_sac_bool,l_agreement,r_agreement,time_bin,time_bin_s
58.3341,3807.283750295639,-18.309791564941406,20.428237915039062,250.5057263374329,30,1,5,240,100,0.2,0.5251388549804688,0.8424072265625036,0.5251388549804688,0.8424072265625036,0.0,0.0,False,False,True,True,50,50
58.435,3807.364364624024,-17.78240394592285,20.74176025390625,253.5389757156372,30,1,5,240,100,0.2,0.5273876190185547,0.3135223388671875,0.5273876190185547,0.3135223388671875,0.0,0.0,False,False,True,True,50,50
58.4851,3807.44393825531,-17.78879165649414,21.09663391113281,255.76626062393188,30,1,5,240,100,0.2,-0.0063877105712890625,0.35487365722655895,0.0063877105712890625,0.35487365722655895,0.0,0.0,False,False,False,True,50,50
58.586,3807.524026870728,-17.810935974121094,21.58149719238281,258.063805103302,30,1,5,240,100,0.2,-0.022144317626953125,0.48486328125,0.022144317626953125,0.48486328125,0.0,0.0,False,False,False,True,50,50
58.6363,3807.604081869125,-17.71266746520996,21.8826904296875,260.1526379585266,30,1,5,240,100,0.2,0.09826850891113281,0.30119323730469105,0.09826850891113281,0.30119323730469105,0.0,0.0,False,False,True,True,50,50
58.7367,3807.6842370033264,-17.514997482299805,22.311187744140625,263.32916021347046,30,1,5,240,100,0.2,0.19766998291015625,0.428497314453125,0.19766998291015625,0.428497314453125,0.0,0.0,False,False,True,True,50,50
58.8371,3807.764352798462,-17.83739471435547,22.432693481445312,265.545072555542,30,1,5,240,100,0.2,-0.32239723205566406,0.1215057373046875,0.32239723205566406,0.1215057373046875,0.0,0.0,False,False,False,True,50,50
58.8875,3807.8445410728455,-17.218059539794922,22.7486572265625,267.7940511703491,30,1,5,240,100,0.2,0.6193351745605469,0.3159637451171875,0.6193351745605469,0.3159637451171875,0.0,0.0,False,False,True,True,50,50
58.9882,3807.9240262508392,-17.048246383666992,23.22285461425781,270.06394386291504,30,1,5,240,100,0.2,0.1698131561279297,0.47419738769530895,0.1698131561279297,0.47419738769530895,0.0,0.0,False,False,True,True,50,50
59.0388,3808.004693984986,-17.003780364990234,23.22016906738281,272.19292402267456,30,1,5,240,100,0.2,0.04446601867675781,-0.002685546875,0.04446601867675781,0.002685546875,0.0,0.0,False,False,True,False,50,50
