time,cam_time,left_eye,right_eye,g_angle,g_omega,g_direction,gratings,g_radius,g_thickness,g_width,left_eye_delta,right_eye_delta,abs_delta_left,abs_delta_right,left_eye_delta_sac_t2.90,right_eye_delta_sac_t2.20,l_sac_bool,r_sac_bool,l_agreement,r_agreement,time_bin,time_bin_s
0.001,141.265070438385,-2.889165163040161,17.12451171875,-354.0581452846527,30,0,5,240,240,0.2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,0,0
0.0537,141.34544706344604,-2.592391967773437,17.007492065429688,0.0,30,0,5,240,240,0.0,0.2967731952667241,-0.1170196533203125,0.2967731952667241,0.1170196533203125,0.0,0.0,False,False,False,False,0,0
0.1038,141.4252269268036,-2.684201955795288,17.207443237304688,0.0,30,0,5,240,240,0.0,-0.09180998802185103,0.199951171875,0.09180998802185103,0.199951171875,0.0,0.0,False,False,False,False,0,0
0.2057,141.505432844162,-2.5262160301208496,17.166336059570312,0.0,30,0,5,240,240,0.0,0.15798592567443848,-0.041107177734375,0.15798592567443848,0.041107177734375,0.0,0.0,False,False,False,False,0,0
0.2563,141.58581590652466,-2.6290154457092285,16.94036865234375,0.0,30,0,5,240,240,0.0,-0.1027994155883789,-0.2259674072265625,0.1027994155883789,0.2259674072265625,0.0,0.0,False,False,False,False,0,0
0.3571,141.66604948043823,-2.489313125610352,16.907623291015625,0.0,30,0,5,240,240,0.0,0.1397023200988765,-0.032745361328125,0.1397023200988765,0.032745361328125,0.0,0.0,False,False,False,False,0,0
0.458,141.74551963806152,-2.28220272064209,16.885986328125,0.0,30,0,5,240,240,0.0,0.20711040496826216,-0.021636962890625,0.20711040496826216,0.021636962890625,0.0,0.0,False,False,False,False,0,0
0.5582,141.8261423110962,-2.152360439300537,17.28668212890625,0.0,30,0,5,240,240,0.0,0.12984228134155273,0.40069580078125,0.12984228134155273,0.40069580078125,0.0,0.0,False,False,False,False,0,0
0.6086,141.90516304969788,-2.231905698776245,16.836013793945312,0.0,30,0,5,240,240,0.0,-0.07954525947570801,-0.4506683349609375,0.07954525947570801,0.4506683349609375,0.0,0.0,False,False,False,False,0,0
0.6588,141.9855399131775,-2.0984318256378174,16.603851318359375,0.0,30,0,5,240,240,0.0,0.13347387313842773,-0.2321624755859375,0.13347387313842773,0.2321624755859375,0.0,0.0,False,False,False,False,0,0
0.7595,142.06606888771057,-2.658668041229248,16.93280029296875,0.0,30,0,5,240,240,0.0,-0.5602362155914307,0.328948974609375,0.5602362155914307,0.328948974609375,0.0,0.0,False,False,False,False,0,0
0.8603,142.1453824043274,-2.8086190223693848,17.11676025390625,0.0,30,0,5,240,240,0.0,-0.14995098114013672,0.1839599609375,0.14995098114013672,0.1839599609375,0.0,0.0,False,False,False,False,0,0
0.9612,142.2258059978485,-2.7728312015533447,16.991256713867188,0.0,30,0,5,240,240,0.0,0.03578782081604004,-0.1255035400390625,0.03578782081604004,0.1255035400390625,0.0,0.0,False,False,False,False,0,0
1.0116,142.30615377426147,-2.722693920135498,16.683975219726562,0.0,30,0,5,240,240,0.0,0.05013728141784668,-0.307281494140625,0.05013728141784668,0.307281494140625,0.0,0.0,False,False,False,False,0,0
