time,cam_time,left_eye,right_eye,g_angle,g_omega,g_direction,gratings,g_radius,g_thickness,g_width,left_eye_delta,right_eye_delta,abs_delta_left,abs_delta_right,left_eye_delta_sac_t1.00,right_eye_delta_sac_t1.10,l_sac_bool,r_sac_bool,l_agreement,r_agreement,time_bin,time_bin_s
0.0,1996.2062389850616,-11.974265098571776,31.85981750488281,-1.2518906593322754,30,0,5,240,240,0.2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,0,0
0.0512,1996.286042690277,-12.127381324768066,32.016754150390625,0.0,30,0,5,240,240,0.2,-0.15311622619629084,0.15693664550781605,0.15311622619629084,0.15693664550781605,0.0,0.0,False,False,False,False,0,0
0.1541,1996.3668944835665,-12.398927688598633,32.156463623046875,0.0,30,0,5,240,0,0.2,-0.2715463638305664,0.13970947265625,0.2715463638305664,0.13970947265625,0.0,0.0,False,False,False,False,0,0
0.2051,1996.4467096328733,-11.988056182861328,32.03169250488281,0.0,30,0,5,240,0,0.2,0.4108715057373047,-0.1247711181640625,0.4108715057373047,0.1247711181640625,0.0,0.0,False,False,False,False,0,0
0.306,1996.5266814231877,-12.275589942932127,31.88349914550781,0.0,30,0,5,240,0,0.2,-0.287533760070799,-0.14819335937500355,0.287533760070799,0.14819335937500355,0.0,0.0,False,False,False,False,0,0
0.3561,1996.6062395572665,-12.239129066467283,31.715255737304688,0.0,30,0,5,240,0,0.2,0.03646087646484375,-0.16824340820312145,0.03646087646484375,0.16824340820312145,0.0,0.0,False,False,False,False,0,0
0.4568,1996.686983346939,-12.369973182678224,31.8070068359375,0.0,30,0,5,240,0,0.2,-0.13084411621094105,0.0917510986328125,0.13084411621094105,0.0917510986328125,0.0,0.0,False,False,False,False,0,0
0.507,1996.7665934562683,-12.326895713806152,32.1090087890625,0.0,30,0,5,240,0,0.2,0.04307746887207209,0.302001953125,0.04307746887207209,0.302001953125,0.0,0.0,False,False,False,False,0,0
0.6079,1996.847053527832,-12.015860557556152,31.942428588867188,0.0,30,0,5,240,0,0.2,0.31103515625,-0.1665802001953125,0.31103515625,0.1665802001953125,0.0,0.0,False,False,False,False,0,0
0.7089,1996.926955461502,-12.29555606842041,31.929458618164062,0.0,30,0,5,240,0,0.2,-0.2796955108642578,-0.012969970703125,0.2796955108642578,0.012969970703125,0.0,0.0,False,False,False,False,0,0
0.7594,1997.0067148208616,-12.167133331298828,31.95762634277344,0.0,30,0,5,240,0,0.2,0.12842273712158203,0.028167724609378553,0.12842273712158203,0.028167724609378553,0.0,0.0,False,False,False,False,0,0
0.8599,1997.0858778953552,-12.40167236328125,31.973709106445312,0.0,30,0,5,240,0,0.2,-0.23453903198242188,0.016082763671871447,0.23453903198242188,0.016082763671871447,0.0,0.0,False,False,False,False,0,0
0.9102,1997.166481256485,-12.508637428283691,31.759689331054688,0.0,30,0,5,240,0,0.2,-0.1069650650024414,-0.214019775390625,0.1069650650024414,0.214019775390625,0.0,0.0,False,False,False,False,0,0
1.0108,1997.247230768204,-12.109752655029297,31.988296508789062,0.0,30,0,5,240,0,0.2,0.39888477325439453,0.228607177734375,0.39888477325439453,0.228607177734375,0.0,0.0,False,False,False,False,0,0
