time,cam_time,left_eye,right_eye,g_angle,g_omega,g_direction,gratings,g_radius,g_thickness,g_width,left_eye_delta,right_eye_delta,abs_delta_left,abs_delta_right,left_eye_delta_sac_t2.30,right_eye_delta_sac_t3.90,l_sac_bool,r_sac_bool,l_agreement,r_agreement,time_bin,time_bin_s
0.0,2868.084953546524,-17.23808479309082,12.973617553710938,0.7108426094055176,30,0,5,240,240,0.2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,0,0
0.0509,2868.16557765007,-16.97441864013672,13.186920166015623,0.0,30,0,5,240,240,0.2,0.26366615295410156,0.21330261230468572,0.26366615295410156,0.21330261230468572,0.0,0.0,False,False,False,False,0,0
0.1035,2868.245581150055,-16.826169967651367,13.388916015625,0.0,30,0,5,240,0,0.2,0.14824867248535156,0.20199584960937678,0.14824867248535156,0.20199584960937678,0.0,0.0,False,False,False,False,0,0
0.2051,2868.325083732605,-16.716859817504883,12.976364135742188,0.0,30,0,5,240,0,0.2,0.10931015014648438,-0.4125518798828125,0.10931015014648438,0.4125518798828125,0.0,0.0,False,False,False,False,0,0
0.2556,2868.405227184296,-16.857465744018555,13.257003784179688,0.0,30,0,5,240,0,0.2,-0.14060592651367188,0.2806396484375,0.14060592651367188,0.2806396484375,0.0,0.0,False,False,False,False,0,0
0.3562,2868.4848279953003,-16.557649612426758,13.016021728515623,0.0,30,0,5,240,0,0.2,0.2998161315917969,-0.24098205566406428,0.2998161315917969,0.24098205566406428,0.0,0.0,False,False,False,False,0,0
0.457,2868.565281152725,-16.526987075805664,13.080078125,0.0,30,0,5,240,0,0.2,0.03066253662109375,0.06405639648437678,0.03066253662109375,0.06405639648437678,0.0,0.0,False,False,False,False,0,0
0.5073,2868.645414590836,-16.545486450195312,13.389053344726562,0.0,30,0,5,240,0,0.2,-0.018499374389648438,0.3089752197265625,0.018499374389648438,0.3089752197265625,0.0,0.0,False,False,False,False,0,0
0.6078,2868.725663661957,-16.656288146972656,13.58282470703125,0.0,30,0,5,240,0,0.2,-0.11080169677734375,0.1937713623046875,0.11080169677734375,0.1937713623046875,0.0,0.0,False,False,False,False,0,0
0.658,2868.8053686618805,-16.680912017822266,13.128250122070312,0.0,30,0,5,240,0,0.2,-0.024623870849609375,-0.4545745849609375,0.024623870849609375,0.4545745849609375,0.0,0.0,False,False,False,False,0,0
0.7589,2868.8852276802063,-16.733186721801758,13.412887573242188,0.0,30,0,5,240,0,0.2,-0.05227470397949219,0.284637451171875,0.05227470397949219,0.284637451171875,0.0,0.0,False,False,False,False,0,0
0.8598,2868.9655797481537,-16.51420783996582,13.555953979492188,0.0,30,0,5,240,0,0.2,0.2189788818359375,0.14306640625,0.2189788818359375,0.14306640625,0.0,0.0,False,False,False,False,0,0
0.9103,2869.045909166336,-16.52013397216797,13.308792114257812,0.0,30,0,5,240,0,0.2,-0.0059261322021484375,-0.247161865234375,0.0059261322021484375,0.247161865234375,0.0,0.0,False,False,False,False,0,0
1.011,2869.1255600452423,-16.742591857910156,13.417938232421877,0.0,30,0,5,240,0,0.2,-0.2224578857421875,0.10914611816406428,0.2224578857421875,0.10914611816406428,0.0,0.0,False,False,False,False,0,0
