time,cam_time,left_eye,right_eye,g_angle,g_omega,g_direction,gratings,g_radius,g_thickness,g_width,left_eye_delta,right_eye_delta,abs_delta_left,abs_delta_right,left_eye_delta_sac_t1.30,right_eye_delta_sac_t2.50,l_sac_bool,r_sac_bool,l_agreement,r_agreement,time_bin,time_bin_s
57.2245,2642.43074631691,-18.76373672485352,9.004150390625,213.327956199646,30,1,5,240,240,0.5,0.35159301757812145,-0.0108795166015625,0.35159301757812145,0.0108795166015625,0.0,0.0,False,False,True,False,50,50
57.3251,2642.50993347168,-18.55855369567871,9.88958740234375,216.56332969665527,30,1,5,240,240,0.5,0.20518302917480824,0.88543701171875,0.20518302917480824,0.88543701171875,0.0,0.0,False,False,True,True,50,50
57.3753,2642.591282606125,-18.098276138305664,10.09686279296875,217.7491593360901,30,1,5,240,240,0.5,0.4602775573730469,0.207275390625,0.4602775573730469,0.207275390625,0.0,0.0,False,False,True,True,50,50
57.476,2642.670898914337,-17.983509063720703,11.376373291015623,221.0606145858765,30,1,5,240,240,0.5,0.11476707458496094,1.2795104980468732,0.11476707458496094,1.2795104980468732,0.0,0.0,False,False,True,True,50,50
57.5265,2642.750910758972,-18.35692596435547,12.171142578125,222.26962566375727,30,1,5,240,240,0.5,-0.3734169006347656,0.7947692871093768,0.3734169006347656,0.7947692871093768,0.0,0.0,False,False,False,True,50,50
57.6275,2642.8314473629,-17.84389305114746,12.5833740234375,225.3576135635376,30,1,5,240,240,0.5,0.5130329132080078,0.4122314453125,0.5130329132080078,0.4122314453125,0.0,0.0,False,False,True,True,50,50
57.7281,2642.91144824028,-17.68168067932129,14.044815063476562,228.6833596229553,30,1,5,240,240,0.5,0.16221237182617188,1.4614410400390625,0.16221237182617188,1.4614410400390625,0.0,0.0,False,False,True,True,50,50
57.7786,2642.9912712574005,-17.12071990966797,14.610183715820312,229.8805260658264,30,1,5,240,240,0.5,0.5609607696533203,0.56536865234375,0.5609607696533203,0.56536865234375,0.0,0.0,False,False,True,True,50,50
57.879,2643.071126937866,-16.649580001831055,15.931243896484377,233.13281536102292,30,1,5,240,240,0.5,0.47113990783691406,1.3210601806640643,0.47113990783691406,1.3210601806640643,0.0,0.0,False,False,True,True,50,50
57.9293,2643.151423215866,-17.043569564819336,16.8336181640625,234.3574404716492,30,1,5,240,240,0.5,-0.39398956298828125,0.9023742675781232,0.39398956298828125,0.9023742675781232,0.0,0.0,False,False,False,True,50,50
58.03,2643.2312228679657,-16.323841094970703,17.760910034179688,237.44073629379272,30,1,5,240,240,0.5,0.7197284698486328,0.9272918701171875,0.7197284698486328,0.9272918701171875,0.0,0.0,False,False,True,True,50,50
58.1308,2643.311090946197,-16.182632446289062,18.912261962890625,240.63151359558103,30,1,5,240,240,0.5,0.14120864868164062,1.1513519287109375,0.14120864868164062,1.1513519287109375,0.0,0.0,False,False,True,True,50,50
58.1812,2643.391283750534,-15.863154411315918,19.67364501953125,242.87189483642575,30,1,5,240,240,0.5,0.31947803497314453,0.761383056640625,0.31947803497314453,0.761383056640625,0.0,0.0,False,False,True,True,50,50
58.2817,2643.471376180649,-14.912123680114746,20.90341186523437,245.12206077575684,30,1,5,240,240,0.5,0.9510307312011719,1.2297668457031214,0.9510307312011719,1.2297668457031214,0.0,0.0,False,False,True,True,50,50
58.3319,2643.550908565521,-14.497369766235352,22.72041320800781,247.3634505271912,30,1,5,240,240,0.5,0.41475391387939453,1.8170013427734375,0.41475391387939453,1.8170013427734375,0.0,0.0,False,False,True,True,50,50
58.4326,2643.631235599518,-13.99404525756836,22.92645263671875,249.5009422302246,30,1,5,240,240,0.5,0.5033245086669922,0.20603942871094105,0.5033245086669922,0.20603942871094105,0.0,0.0,False,False,True,True,50,50
58.5334,2643.71150803566,-13.69200325012207,23.831832885742188,252.7786445617676,30,1,5,240,240,0.5,0.30204200744628906,0.9053802490234375,0.30204200744628906,0.9053802490234375,0.0,0.0,False,False,True,True,50,50
58.5836,2643.791461706161,-13.347338676452637,25.47250366210937,253.9487671852112,30,1,5,240,240,0.5,0.3446645736694336,1.640670776367184,0.3446645736694336,1.640670776367184,0.0,0.0,False,False,True,True,50,50
58.6838,2643.8716044425964,-13.284292221069336,26.0247802734375,257.2139382362366,30,1,5,240,240,0.5,0.06304645538330078,0.5522766113281286,0.06304645538330078,0.5522766113281286,0.0,0.0,False,False,True,True,50,50
58.7341,2643.951662540436,-12.74524974822998,27.07748413085937,259.3916058540344,30,1,5,240,240,0.5,0.5390424728393555,1.0527038574218714,0.5390424728393555,1.0527038574218714,0.0,0.0,False,False,True,True,50,50
58.8343,2644.032399892807,-12.716480255126951,27.81182861328125,261.5059733390808,30,1,5,240,240,0.5,0.02876949310302912,0.7343444824218786,0.02876949310302912,0.7343444824218786,0.0,0.0,False,False,True,True,50,50
