time,cam_time,left_eye,right_eye,g_angle,g_omega,g_direction,gratings,g_radius,g_thickness,g_width,left_eye_delta,right_eye_delta,abs_delta_left,abs_delta_right,left_eye_delta_sac_t1.60,right_eye_delta_sac_t1.10,l_sac_bool,r_sac_bool,l_agreement,r_agreement,time_bin,time_bin_s
0.0,3879.567144393921,-13.930635452270508,26.16363525390625,1.306314468383789,30,0,5,240,240,0.2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,0,0
0.0508,3879.64684009552,-13.85771656036377,26.178451538085938,0.0,30,0,5,240,240,0.2,0.07291889190673828,0.0148162841796875,0.07291889190673828,0.0148162841796875,0.0,0.0,False,False,False,False,0,0
0.1539,3879.726725578308,-13.526651382446287,26.28890991210937,0.0,30,0,5,240,240,0.0,0.33106517791748225,0.11045837402343395,0.33106517791748225,0.11045837402343395,0.0,0.0,False,False,False,False,0,0
0.2553,3879.8069014549255,-13.58468246459961,26.110916137695312,0.0,30,0,5,240,240,0.0,-0.05803108215332209,-0.17799377441405895,0.05803108215332209,0.17799377441405895,0.0,0.0,False,False,False,False,0,0
0.3056,3879.887177228928,-13.31182861328125,25.69198608398437,0.0,30,0,5,240,240,0.0,0.2728538513183594,-0.41893005371094105,0.2728538513183594,0.41893005371094105,0.0,0.0,False,False,False,False,0,0
0.4059,3879.9669132232666,-12.438114166259766,26.06747436523437,0.0,30,0,5,240,240,0.0,0.8737144470214844,0.37548828125,0.8737144470214844,0.37548828125,0.0,0.0,False,False,False,False,0,0
0.4564,3880.047452688217,-12.833197593688965,26.126205444335938,0.0,30,0,5,240,240,0.0,-0.3950834274291992,0.05873107910156605,0.3950834274291992,0.05873107910156605,0.0,0.0,False,False,False,False,0,0
0.557,3880.1274013519287,-12.358216285705566,26.099380493164062,0.0,30,0,5,240,240,0.0,0.47498130798339844,-0.026824951171875,0.47498130798339844,0.026824951171875,0.0,0.0,False,False,False,False,0,0
0.6573,3880.206828594208,-12.306161880493164,26.014205932617188,0.0,30,0,5,240,240,0.0,0.052054405212402344,-0.085174560546875,0.052054405212402344,0.085174560546875,0.0,0.0,False,False,False,False,0,0
0.7074,3880.28759431839,-12.010993003845217,26.164535522460938,0.0,30,0,5,240,240,0.0,0.29516887664794744,0.15032958984375,0.29516887664794744,0.15032958984375,0.0,0.0,False,False,False,False,0,0
