time,cam_time,left_eye,right_eye,g_angle,g_omega,g_direction,gratings,g_radius,g_thickness,g_width,left_eye_delta,right_eye_delta,abs_delta_left,abs_delta_right,left_eye_delta_sac_t2.80,right_eye_delta_sac_t2.30,l_sac_bool,r_sac_bool,l_agreement,r_agreement,time_bin,time_bin_s
0.0,327.21297216415405,15.851409912109377,34.109466552734375,-352.19401359558105,30.0,0,5,240,240,0.2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,0,0
0.051,327.3003375530243,15.954010009765623,33.480194091796875,0.0,30.0,0,5,240,240,0.2,0.10260009765624645,-0.6292724609375,0.10260009765624645,0.6292724609375,0.0,0.0,False,False,False,False,0,0
0.1036,327.3727731704712,15.81524658203125,33.654693603515625,0.0,30.0,0,5,240,0,0.2,-0.13876342773437322,0.17449951171875,0.13876342773437322,0.17449951171875,0.0,0.0,False,False,False,False,0,0
0.2044,327.4534409046173,15.8997802734375,33.90663146972656,0.0,30.0,0,5,240,0,0.2,0.08453369140625,0.2519378662109375,0.08453369140625,0.2519378662109375,0.0,0.0,False,False,False,False,0,0
0.2557,327.5335257053375,15.903717041015623,33.771240234375,0.0,30.0,0,5,240,0,0.2,0.003936767578123224,-0.1353912353515625,0.003936767578123224,0.1353912353515625,0.0,0.0,False,False,False,False,0,0
0.3567,327.6135687828064,15.920272827148438,33.951202392578125,0.0,30.0,0,5,240,0,0.2,0.016555786132814276,0.179962158203125,0.016555786132814276,0.179962158203125,0.0,0.0,False,False,False,False,0,0
0.457,327.6936776638031,16.1016845703125,34.808837890625,0.0,30.0,0,5,240,0,0.2,0.1814117431640625,0.857635498046875,0.1814117431640625,0.857635498046875,0.0,0.0,False,False,False,False,0,0
0.5075,327.7733669281006,16.122238159179688,34.36956787109375,0.0,30.0,0,5,240,0,0.2,0.0205535888671875,-0.43927001953125,0.0205535888671875,0.43927001953125,0.0,0.0,False,False,False,False,0,0
0.6079,327.85399317741394,16.311370849609375,35.05218505859375,0.0,30.0,0,5,240,0,0.2,0.1891326904296875,0.6826171875,0.1891326904296875,0.6826171875,0.0,0.0,False,False,False,False,0,0
0.658,327.9334120750427,16.396148681640625,35.1964111328125,0.0,30.0,0,5,240,0,0.2,0.08477783203125,0.14422607421875,0.08477783203125,0.14422607421875,0.0,0.0,False,False,False,False,0,0
0.7586,328.01335740089417,16.688766479492188,35.036895751953125,0.0,30.0,0,5,240,0,0.2,0.2926177978515625,-0.159515380859375,0.2926177978515625,0.159515380859375,0.0,0.0,False,False,False,False,0,0
0.8593,328.09342861175537,16.90234375,35.39372253417969,0.0,30.0,0,5,240,0,0.2,0.2135772705078125,0.3568267822265625,0.2135772705078125,0.3568267822265625,0.0,0.0,False,False,False,False,0,0
