time,cam_time,left_eye,right_eye,g_angle,g_omega,g_direction,gratings,g_radius,g_thickness,g_width,left_eye_delta,right_eye_delta,abs_delta_left,abs_delta_right,left_eye_delta_sac_t1.60,right_eye_delta_sac_t2.80,l_sac_bool,r_sac_bool,l_agreement,r_agreement,time_bin,time_bin_s
0.001,2734.645882368088,-18.485746383666992,18.65147399902344,0.5127525329589844,30,0,5,240,240,0.2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,0,0
0.0539,2734.7261803150177,-18.475631713867188,18.664215087890625,0.0,30,0,0,240,240,0.2,0.010114669799804688,0.012741088867183947,0.010114669799804688,0.012741088867183947,0.0,0.0,False,False,False,False,0,0
0.1542,2734.8053770065308,-18.58677101135254,18.580795288085938,0.0,30,0,0,240,240,0.2,-0.11113929748535156,-0.0834197998046875,0.11113929748535156,0.0834197998046875,0.0,0.0,False,False,False,False,0,0
0.2059,2734.88605427742,-18.42463111877441,18.567153930664062,0.0,30,0,0,240,240,0.2,0.16213989257812855,-0.013641357421875,0.16213989257812855,0.013641357421875,0.0,0.0,False,False,False,False,0,0
0.3069,2734.9657361507416,-18.494571685791016,18.556198120117188,0.0,30,0,0,240,240,0.2,-0.06994056701660512,-0.010955810546875,0.06994056701660512,0.010955810546875,0.0,0.0,False,False,False,False,0,0
0.4078,2735.045431137085,-18.4713191986084,18.67462158203125,0.0,30,0,0,240,240,0.2,0.023252487182617188,0.1184234619140625,0.023252487182617188,0.1184234619140625,0.0,0.0,False,False,False,False,0,0
0.4584,2735.1258838176727,-18.679777145385746,18.67462158203125,0.0,30,0,0,240,240,0.2,-0.2084579467773473,0.0,0.2084579467773473,0.0,0.0,0.0,False,False,False,True,0,0
0.5593,2735.205941438675,-18.327022552490234,18.67462158203125,0.0,30,0,0,240,240,0.2,0.35275459289551137,0.0,0.35275459289551137,0.0,0.0,0.0,False,False,False,True,0,0
0.6097,2735.2864537239075,-18.425498962402344,18.507583618164062,0.0,30,0,0,240,240,0.2,-0.09847640991210938,-0.1670379638671875,0.09847640991210938,0.1670379638671875,0.0,0.0,False,False,False,False,0,0
0.7104,2735.366761445999,-18.634227752685547,18.61299133300781,0.0,30,0,0,240,240,0.2,-0.20872879028320312,0.10540771484374645,0.20872879028320312,0.10540771484374645,0.0,0.0,False,False,False,False,0,0
0.811,2735.446340560913,-18.416746139526367,18.53575134277344,0.0,30,0,0,240,240,0.2,0.2174816131591797,-0.0772399902343679,0.2174816131591797,0.0772399902343679,0.0,0.0,False,False,False,False,0,0
0.8612,2735.526199579239,-18.407629013061523,18.402252197265625,0.0,30,0,0,240,240,0.2,0.00911712646484375,-0.13349914550781605,0.00911712646484375,0.13349914550781605,0.0,0.0,False,False,False,False,0,0
0.9616,2735.6064553260803,-18.37650680541992,18.75543212890625,0.0,30,0,0,240,240,0.2,0.031122207641605115,0.353179931640625,0.031122207641605115,0.353179931640625,0.0,0.0,False,False,False,False,0,0
