time,cam_time,left_eye,right_eye,g_angle,g_omega,g_direction,gratings,g_radius,g_thickness,g_width,left_eye_delta,right_eye_delta,abs_delta_left,abs_delta_right,left_eye_delta_sac_t1.40,right_eye_delta_sac_t3.30,l_sac_bool,r_sac_bool,l_agreement,r_agreement,time_bin,time_bin_s
0.001,2445.753666639328,-20.3419246673584,9.316604614257812,-6.48650050163269,30,0,5,240,240,0.2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,0,0
0.0519,2445.833453655243,-20.541696548461918,9.285476684570312,0.0,0,0,5,240,240,0.2,-0.19977188110351918,-0.0311279296875,0.19977188110351918,0.0311279296875,0.0,0.0,False,False,False,False,0,0
0.1023,2445.9142668247223,-20.29439163208008,9.2890625,0.0,0,0,5,240,240,0.2,0.24730491638183594,0.0035858154296875,0.24730491638183594,0.0035858154296875,0.0,0.0,False,False,False,False,0,0
0.205,2445.9935948848724,-20.44532585144043,9.511642456054688,0.0,0,0,5,240,240,0.2,-0.150934219360348,0.2225799560546875,0.150934219360348,0.2225799560546875,0.0,0.0,False,False,False,False,0,0
0.2559,2446.0739119052887,-20.5429630279541,9.245071411132812,0.0,0,0,5,240,240,0.2,-0.09763717651367188,-0.266571044921875,0.09763717651367188,0.266571044921875,0.0,0.0,False,False,False,False,0,0
0.3564,2446.15375828743,-20.408355712890625,9.09490966796875,0.0,0,0,5,240,240,0.2,0.13460731506347656,-0.1501617431640625,0.13460731506347656,0.1501617431640625,0.0,0.0,False,False,False,False,0,0
0.4569,2446.234026670456,-20.378437042236328,9.366378784179688,0.0,0,0,5,240,240,0.2,0.029918670654296875,0.2714691162109375,0.029918670654296875,0.2714691162109375,0.0,0.0,False,False,False,False,0,0
0.5072,2446.3144438266754,-20.36703491210937,9.505950927734377,0.0,0,0,5,240,240,0.2,0.011402130126956678,0.13957214355468928,0.011402130126956678,0.13957214355468928,0.0,0.0,False,False,False,False,0,0
0.6077,2446.393962144852,-20.41165542602539,9.522140502929688,0.0,0,0,5,240,240,0.2,-0.04462051391601918,0.016189575195310724,0.04462051391601918,0.016189575195310724,0.0,0.0,False,False,False,False,0,0
0.6582,2446.474199295044,-20.38396453857422,9.348114013671877,0.0,0,0,5,240,240,0.2,0.027690887451171875,-0.17402648925781072,0.027690887451171875,0.17402648925781072,0.0,0.0,False,False,False,False,0,0
0.7588,2446.554360628128,-20.44243049621582,9.398208618164062,0.0,0,0,5,240,240,0.2,-0.05846595764160156,0.050094604492185724,0.05846595764160156,0.050094604492185724,0.0,0.0,False,False,False,False,0,0
0.8092,2446.634659051895,-20.399208068847656,9.615524291992188,0.0,0,0,5,240,240,0.2,0.04322242736816406,0.217315673828125,0.04322242736816406,0.217315673828125,0.0,0.0,False,False,False,False,0,0
0.9097,2446.714737892151,-20.497278213500977,9.453643798828123,0.0,0,0,5,240,240,0.2,-0.09807014465332031,-0.16188049316406428,0.09807014465332031,0.16188049316406428,0.0,0.0,False,False,False,False,0,0
1.0105,2446.7950654029846,-20.439916610717773,9.465301513671877,0.0,0,0,5,240,240,0.2,0.057361602783203125,0.011657714843753553,0.057361602783203125,0.011657714843753553,0.0,0.0,False,False,False,False,0,0
1.0609,2446.8748700618744,-20.595252990722656,9.522140502929688,0.0,0,0,5,240,240,0.2,-0.1553363800048828,0.056838989257810724,0.1553363800048828,0.056838989257810724,0.0,0.0,False,False,False,False,0,0
1.1617,2446.954781770706,-20.396970748901367,9.465301513671877,0.0,0,0,5,240,240,0.2,0.19828224182128906,-0.056838989257810724,0.19828224182128906,0.056838989257810724,0.0,0.0,False,False,False,False,0,0
1.2121,2447.034087896347,-20.56431007385254,9.511642456054688,0.0,0,0,5,240,240,0.2,-0.16733932495117188,0.046340942382810724,0.16733932495117188,0.046340942382810724,0.0,0.0,False,False,False,False,0,0
1.3129,2447.114413022995,-20.601659774780277,9.633834838867188,0.0,0,0,5,240,240,0.2,-0.03734970092773793,0.1221923828125,0.03734970092773793,0.1221923828125,0.0,0.0,False,False,False,False,0,0
1.4136,2447.1947259902954,-20.595199584960938,9.517120361328123,0.0,0,0,5,240,240,0.2,0.00646018981933949,-0.11671447753906428,0.00646018981933949,0.11671447753906428,0.0,0.0,False,False,False,False,0,0
1.4639,2447.275286912918,-20.575578689575195,9.366378784179688,0.0,0,0,5,240,240,0.2,0.019620895385742188,-0.15074157714843572,0.019620895385742188,0.15074157714843572,0.0,0.0,False,False,False,False,0,0
1.5649,2447.3547279834747,-20.4555778503418,9.723052978515623,0.0,0,0,5,240,240,0.2,0.12000083923339488,0.3566741943359357,0.12000083923339488,0.3566741943359357,0.0,0.0,False,False,False,False,0,0
1.6155,2447.434974193573,-20.50102806091309,10.053482055664062,0.0,0,0,5,240,240,0.2,-0.04545021057128906,0.3304290771484393,0.04545021057128906,0.3304290771484393,0.0,0.0,False,False,False,False,0,0
1.716,2447.5150265693665,-20.44405746459961,9.7091064453125,0.0,0,0,5,240,240,0.2,0.056970596313480115,-0.3443756103515625,0.056970596313480115,0.3443756103515625,0.0,0.0,False,False,False,False,0,0
1.8165,2447.59462928772,-20.48870849609375,9.959304809570312,0.0,0,0,5,240,240,0.2,-0.044651031494140625,0.2501983642578125,0.044651031494140625,0.2501983642578125,0.0,0.0,False,False,False,False,0,0
1.8669,2447.674940109253,-20.559371948242188,10.033157348632812,0.0,0,0,5,240,240,0.2,-0.0706634521484375,0.0738525390625,0.0706634521484375,0.0738525390625,0.0,0.0,False,False,False,False,0,0
1.9677,2447.755277633667,-20.633441925048828,9.911773681640623,0.0,0,0,5,240,240,0.2,-0.07406997680664062,-0.12138366699218928,0.07406997680664062,0.12138366699218928,0.0,0.0,False,False,False,False,0,0
2.0181,2447.834572792053,-20.388334274291992,10.024063110351562,0.0,0,0,5,240,240,0.2,0.24510765075683594,0.11228942871093928,0.24510765075683594,0.11228942871093928,0.0,0.0,False,False,False,False,0,0
2.1188,2447.914891242981,-20.60114479064941,9.962234497070312,0.0,0,0,5,240,240,0.2,-0.21281051635741832,-0.06182861328125,0.21281051635741832,0.06182861328125,0.0,0.0,False,False,False,False,0,0
2.1692,2447.994711637497,-20.590545654296875,10.128265380859377,0.0,0,0,5,240,240,0.2,0.01059913635253551,0.16603088378906428,0.01059913635253551,0.16603088378906428,0.0,0.0,False,False,False,False,0,0
2.2699,2448.075444459915,-20.561206817626957,9.76220703125,0.0,0,0,5,240,240,0.2,0.029338836669918322,-0.3660583496093768,0.029338836669918322,0.3660583496093768,0.0,0.0,False,False,False,False,0,0
2.3701,2448.155169725418,-20.603490829467773,10.0328369140625,0.0,0,0,5,240,240,0.2,-0.04228401184081676,0.2706298828125,0.04228401184081676,0.2706298828125,0.0,0.0,False,False,False,False,0,0
2.4203,2448.235264539718,-20.508493423461918,10.0328369140625,0.0,0,0,5,240,240,0.2,0.09499740600585582,0.0,0.09499740600585582,0.0,0.0,0.0,False,False,False,True,0,0
2.5211,2448.3151292800903,-20.707143783569336,9.938827514648438,0.0,0,0,5,240,240,0.2,-0.19865036010741832,-0.0940093994140625,0.19865036010741832,0.0940093994140625,0.0,0.0,False,False,False,False,0,0
2.5715,2448.395450592041,-20.72123336791992,10.160476684570312,0.0,0,0,5,240,240,0.2,-0.014089584350582385,0.221649169921875,0.014089584350582385,0.221649169921875,0.0,0.0,False,False,False,False,0,0
2.6721,2448.4760961532597,-20.66733932495117,9.81317138671875,0.0,0,0,5,240,240,0.2,0.05389404296875,-0.3473052978515625,0.05389404296875,0.3473052978515625,0.0,0.0,False,False,False,False,0,0
2.773,2448.5549874305725,-20.50320625305176,10.050323486328123,0.0,0,0,5,240,240,0.2,0.16413307189940696,0.23715209960937322,0.16413307189940696,0.23715209960937322,0.0,0.0,False,False,False,False,0,0
2.8235,2448.635454893112,-20.590845108032227,10.00469970703125,0.0,0,0,5,240,240,0.2,-0.0876388549804652,-0.045623779296873224,0.0876388549804652,0.045623779296873224,0.0,0.0,False,False,False,False,0,0
2.9242,2448.7154920101166,-20.517921447753903,10.0328369140625,0.0,0,0,5,240,240,0.2,0.07292366027832387,0.02813720703125,0.07292366027832387,0.02813720703125,0.0,0.0,False,False,False,False,0,0
2.9747,2448.7952189445496,-20.59697723388672,10.0015869140625,0.0,0,0,5,240,240,0.2,-0.07905578613281605,-0.03125,0.07905578613281605,0.03125,0.0,0.0,False,False,False,False,0,0
3.0755,2448.875526666641,-20.638351440429688,10.283843994140623,0.0,0,0,5,240,240,0.2,-0.04137420654296875,0.2822570800781232,0.04137420654296875,0.2822570800781232,0.0,0.0,False,False,False,False,0,0
3.1761,2448.9551548957825,-20.41165542602539,9.90386962890625,0.0,0,0,5,240,240,0.2,0.22669601440429688,-0.3799743652343732,0.22669601440429688,0.3799743652343732,0.0,0.0,False,False,False,False,0,0
